date,text
2022-06-09T00:46:45+00:00,"Trump allies Boebert, Taylor Greene and Gaetz reveal how they’ll watch Jan 6 hearing"
2022-06-09T00:32:52+00:00,Bizarre ‘spikes’ are being spotted on Mars by Nasa’s Curiosity rover
2022-06-09T00:07:50+00:00,The American people are about to hear what really happened on 6 January 2021
2022-06-09T00:01:48+00:00,House passes gun reform package after Uvalde and Buffalo mass shootings
2022-04-13T03:36:28+00:00,American expat in China reveals reality of Shanghai’s citywide lockdown
2022-04-10T08:45:58+00:00,Trump endorses Dr Oz in Republican primary for Senate race in Pennsylvania
2022-05-14T21:21:18+00:00,Israel police to investigate conduct at journalist funeral
2022-04-26T14:21:38+00:00,"Despite Trump endorsement, Dr Oz faces a Republican pile-on in Pennsylvania"
2022-04-28T22:41:18+00:00,California AG subpoenas ExxonMobil in plastics pollution investigation
2022-06-05T05:54:09+00:00,"🚨 Several explosions rock Ukraine’s capital Kyiv, says mayor Vitali Klitschko"
2022-05-18T05:57:57+00:00,Election denier Doug Mastriano wins Pennsylvania Republican primary for governor
2022-03-09T02:50:34+00:00,‘Proud’ Ukrainian Iulian Boiko motivated to impress in Turkey
2022-03-12T18:55:57+00:00,"Moldova: Inside Transnistria, the pro-Russia enclave on Ukraine’s border"
2022-03-31T08:33:12+00:00,Emeli Sandé apologises for miming during Concert for Ukraine
2021-10-04T05:05:38+00:00,Life in a madrasa as Afghanistan enters new era
2022-01-29T00:27:02+00:00,Trump’s White House press aide subpoenaed in Capitol riot investigation
2022-01-28T20:42:22+00:00,January 6 Committee subpoenas ‘alternate electors’
2022-01-28T11:43:19+00:00,"‘Are you stupid?’ 

Daniil Medvedev rants at umpire during  semi-final"
2022-01-25T09:35:48+00:00,Metropolitan Police apologises to academic for ‘sexist’ language during strip-search
2021-10-16T17:25:26+00:00,Colombia sterilises drug lord Pablo Escobar’s ‘cocaine hippos’
2021-10-12T13:28:30+00:00,Eternals director Chloé Zhao defends Marvel film’s lengthy runtime
2022-02-28T15:01:15+00:00,Who is Europe’s ‘last dictator’ Alexander Lukashenko?
2022-02-28T10:46:29+00:00,Hubble telescope returns image of luminous celestial triangle
2021-09-13T17:56:32+00:00,Work and pensions secretary Thérèse Coffey under fire for Universal Credit cut gaffe
2021-09-03T10:25:47+00:00,Abba’s Björn Ulvaeus explains why band split
2021-11-11T08:48:27+00:00,"Exclusive: Emily Ratajkowski on feminism, sexual misconduct, and changing her politics | @oliviapetter1"
2021-09-20T19:50:38+00:00,Wisconsin election investigator warns of subpoenas
2021-09-30T10:40:52+00:00,‘Total disaster’ - Spanish papers slam Ronald Koeman and Barcelona
2021-10-24T08:20:49+00:00,"Oscar Isaac, Emily Ratajkowski, and Nicholas Braun surprise SNL viewers"
2022-02-17T18:06:29+00:00,Sofía Jirau makes history as first Victoria’s Secret model with Down syndrome
2022-02-16T00:56:11+00:00,Jan. 6 panel subpoenas 6 more in fake GOP electors scheme
2022-02-11T17:30:55+00:00,Viktor Orbán ‘invites’ Trump to Hungary to boost re-election bid
2021-12-10T19:42:17+00:00,Capitol riot committee subpoenas Trump White House political director
2021-12-07T13:03:25+00:00,FIA race director explains decisions behind chaotic Saudi Arabian Grand Prix
2021-12-24T09:41:07+00:00,Israeli archeologists find octagonal gold ring in Roman-era ship wreck
2021-12-20T15:00:41+00:00,Laura Kuenssberg to step down as BBC political editor
2022-01-01T12:37:51+00:00,State funeral in Cape Town for anti-apartheid veteran Desmond Tutu
2022-01-19T01:26:11+00:00,Rudy Giuliani among Trump allies subpoenaed by Jan. 6 panel
2021-11-23T11:40:19+00:00,PSG in contact with Zinedine Zidane as Manchester United consider Mauricio Pochettino | @MiguelDelaney
2022-03-18T23:23:48+00:00,Japanese internment camp in Colorado named historic site
2022-03-20T13:21:34+00:00,Israeli police prepare for mass funeral of major rabbi
2022-06-10T12:40:49+00:00,Beyoncé fans theorise new music is on its way as she deletes profile pictures
2022-06-10T03:08:26+00:00,Trump was terrified of the January 6 hearings. Tonight proved he was justified
2022-06-09T21:53:30+00:00,Kate Middleton’s favourite brand accused of falsely taking credit for Lilibet’s dress
2021-09-24T15:16:14+00:00,Porn videos interrupt Hurricane Ida meeting
2021-10-26T18:33:49+00:00,Nuno insists Carabao Cup is ‘important’ to Tottenham
2021-10-31T16:02:02+00:00,BREAKING: Tottenham consider sacking Nuno Espirito Santo
2021-10-15T20:23:26+00:00,Tottenham duo test positive for coronavirus
2022-03-11T21:01:06+00:00,"Oscars add Mila Kunis, John Travolta as presenters"
2022-06-09T09:10:19+00:00,"The total number of Russian soldiers being held by Ukraine has fallen to 550 from 900 in April after a series of exchanges. Moscow meanwhile has more than 5,600 Ukrainian troops in captivity"
2022-06-09T09:10:21+00:00,"The intelligence report states: “It is plain that a conventional war cannot be won if your side has several times fewer weapons, your weapons hit the enemy at a shorter distance and you have significantly less ammunition than the enemy”"
2022-06-09T21:17:11+00:00,"AOC slams Gaetz ‘bad haircut, cheap suit, here on papa’s money’ after he invokes suicide of Jamie Raskin’s son"
